1362824171590, 0.0
1362824171746, 316.245361328125
1362824171779, 36.30934524536133
1362824171813, 107.74290466308594
1362824171846, 119.38993072509766
1362824171879, 117.70391082763672
1362824171912, 121.1927490234375
1362824171945, 122.0470962524414
1362824171978, 124.63568115234375
1362824172011, 128.81800842285156
1362824172044, 133.23123168945313
1362824172077, 132.59927368164063
1362824172110, 129.05630493164063
1362824172144, 124.8822250366211
1362824172177, 120.23045349121094
1362824172210, 118.0458755493164
1362824172243, 119.12444305419922
1362824172277, 121.44196319580078
1362824172311, 125.99784088134766
1362824172344, 130.362548828125
1362824172378, 130.7498779296875
1362824172412, 130.84983825683594
1362824172446, 131.92662048339844
1362824172479, 131.30303955078125
1362824172512, 130.0446319580078
1362824172545, 130.6675567626953
1362824172579, 130.66159057617188
1362824172612, 123.39636993408203
1362824172645, 122.11129760742188
1362824172678, 121.12272644042969
1362824172711, 121.49832916259766
1362824172744, 123.09178924560547
1362824172777, 124.384521484375
1362824172810, 125.59476470947266
1362824172843, 127.84640502929688
1362824172876, 127.67577362060547
1362824172911, 127.63070678710938
1362824172944, 131.35623168945313
1362824172977, 131.91616821289063
1362824173010, 125.94219970703125
1362824173043, 125.22561645507813
1362824173077, 125.22561645507813
1362824173110, 123.24775695800781
1362824173143, 122.2981185913086
1362824173176, 122.71171569824219
1362824173209, 124.7342529296875
1362824173243, 128.1580810546875
1362824173276, 132.2859344482422
1362824173309, 133.7152862548828
1362824173342, 133.7010498046875
1362824173375, 136.82875061035156
1362824173408, 140.32229614257813
1362824173441, 142.368896484375
1362824173475, 144.49395751953125
1362824173508, 143.99620056152344
1362824173543, 140.94540405273438
1362824173576, 135.60256958007813
1362824173609, 132.59658813476563
1362824173642, 131.70774841308594
1362824173675, 131.54434204101563
1362824173708, 131.7977752685547
1362824173741, 132.35885620117188
1362824173774, 132.98782348632813
1362824173808, 132.30648803710938
1362824173841, 130.625244140625
1362824173874, 131.96957397460938
1362824173908, 133.0629119873047
1362824173941, 132.30691528320313
1362824173975, 132.99229431152344
1362824174008, 134.77880859375
1362824174042, 136.16525268554688
1362824174075, 136.61676025390625
1362824174108, 138.36773681640625
1362824174141, 138.55322265625
1362824174174, 139.0291290283203
1362824174208, 140.48309326171875
1362824174241, 138.93870544433594
1362824174274, 136.6546630859375
1362824174308, 140.68692016601563
1362824174341, 140.92160034179688
1362824174375, 140.73641967773438
1362824174408, 139.81060791015625
1362824174441, 137.81689453125
1362824174475, 135.341552734375
1362824174509, 133.99798583984375
1362824174542, 134.3477020263672
1362824174575, 135.46792602539063
1362824174609, 136.3521270751953
1362824174642, 138.672607421875
1362824174676, 140.657470703125
1362824174710, 139.404052734375
1362824174743, 137.41583251953125
1362824174777, 134.73004150390625
1362824174812, 135.39134216308594
1362824174845, 135.39134216308594
1362824174878, 131.57809448242188
1362824174911, 131.21142578125
1362824174944, 131.72787475585938
1362824174978, 132.15817260742188
1362824175012, 134.7891387939453
1362824175045, 135.90501403808594
1362824175080, 136.9501953125
1362824175112, 142.12179565429688
1362824175145, 144.51011657714844
1362824175178, 144.7924346923828
1362824175211, 145.12416076660156
1362824175248, 147.915283203125
1362824175287, 147.915283203125
1362824175320, 147.70736694335938
1362824175353, 146.38265991210938
1362824175386, 143.53915405273438
1362824175419, 140.14625549316406
1362824175452, 136.16502380371094
1362824175486, 135.08901977539063
1362824175520, 134.55540466308594
1362824175553, 133.9814910888672
1362824175586, 134.57151794433594
1362824175619, 135.37538146972656
1362824175652, 135.86508178710938
1362824175685, 138.38673400878906
1362824175720, 140.0614013671875
1362824175753, 139.69287109375
1362824175787, 136.7252197265625
1362824175819, 136.51380920410156
1362824175853, 135.87452697753906
1362824175887, 135.314453125
1362824175921, 135.7363739013672
1362824175954, 136.24378967285156
1362824175987, 138.9616241455078
1362824176021, 141.85948181152344
1362824176055, 143.4505157470703
1362824176088, 140.4379425048828
1362824176121, 140.85621643066406
1362824176154, 143.6051788330078
1362824176188, 144.17092895507813
1362824176221, 146.25411987304688
1362824176257, 147.8608856201172
1362824176289, 147.4721221923828
1362824176322, 144.76657104492188
1362824176355, 141.86474609375
1362824176388, 140.21742248535156
1362824176421, 138.1529541015625
1362824176455, 137.8798065185547
1362824176488, 138.38050842285156
1362824176522, 137.3877410888672
1362824176556, 135.78121948242188
1362824176590, 135.23678588867188
1362824176623, 137.02474975585938
1362824176656, 137.15548706054688
1362824176689, 137.1340789794922
1362824176722, 137.1340789794922
1362824176755, 137.1340789794922
1362824176789, 138.33026123046875
1362824176826, 138.38243103027344
1362824176859, 137.60520935058594
1362824176892, 138.11138916015625
1362824176925, 139.79830932617188
1362824176958, 141.6173858642578
1362824176991, 141.1175994873047
1362824177024, 140.44715881347656
1362824177057, 145.69216918945313
1362824177090, 149.39480590820313
1362824177134, 150.0712890625
1362824177168, 153.57505798339844
1362824177202, 151.2532501220703
1362824177246, 148.54931640625
1362824177279, 147.33294677734375
1362824177313, 141.69476318359375
1362824177346, 140.7484893798828
1362824177380, 140.7886505126953
1362824177414, 141.2598114013672
1362824177447, 140.07041931152344
1362824177480, 138.3436737060547
1362824177513, 139.4532928466797
1362824177546, 141.07528686523438
1362824177579, 141.94644165039063
1362824177612, 141.53695678710938
1362824177651, 141.1005859375
1362824177684, 140.02267456054688
1362824177717, 140.02267456054688
1362824177750, 140.02267456054688
1362824177783, 138.35340881347656
1362824177816, 139.4072265625
1362824177849, 141.18203735351563
1362824177882, 142.4771270751953
1362824177915, 142.5347442626953
1362824177949, 142.6101837158203
1362824177982, 144.65463256835938
