1362829039335, 0.0
1362829039455, 0.0
1362829039488, 0.0
1362829039523, 51.91704559326172
1362829039556, 55.01970291137695
1362829039589, 56.118988037109375
1362829039622, 47.1287841796875
1362829039655, 46.14625930786133
1362829039689, 42.81947708129883
1362829039722, 41.147003173828125
1362829039755, 40.68531799316406
1362829039788, 39.27585983276367
1362829039822, 39.958553314208984
1362829039855, 42.11819076538086
1362829039889, 42.5877685546875
1362829039922, 41.7034797668457
1362829039955, 38.49885940551758
1362829039989, 34.05198287963867
1362829040022, 34.27816390991211
1362829040055, 36.389930725097656
1362829040089, 38.28040313720703
1362829040123, 39.237831115722656
1362829040156, 39.916297912597656
1362829040189, 44.29468536376953
1362829040222, 44.85996627807617
1362829040255, 42.901546478271484
1362829040288, 42.175907135009766
1362829040321, 43.765743255615234
1362829040354, 41.4483642578125
1362829040387, 35.387123107910156
1362829040421, 34.77347183227539
1362829040454, 33.78550720214844
1362829040487, 32.758087158203125
1362829040521, 33.19293212890625
1362829040554, 33.78072738647461
1362829040588, 33.96217727661133
1362829040622, 32.3765869140625
1362829040655, 32.013877868652344
1362829040688, 29.778703689575195
1362829040721, 28.522777557373047
1362829040755, 30.217140197753906
1362829040788, 33.631202697753906
1362829040822, 35.09796142578125
1362829040855, 33.6193962097168
1362829040889, 32.282962799072266
1362829040923, 32.51335144042969
1362829040956, 33.28675842285156
1362829040989, 33.912349700927734
1362829041022, 33.912349700927734
1362829041055, 38.609588623046875
1362829041088, 40.26738739013672
1362829041121, 36.23933029174805
1362829041155, 34.65266036987305
1362829041188, 38.52598571777344
1362829041221, 41.57136535644531
1362829041254, 41.082427978515625
1362829041287, 39.56559753417969
1362829041320, 37.50333786010742
1362829041353, 37.41181564331055
1362829041386, 36.4634895324707
1362829041419, 33.897621154785156
1362829041452, 33.65367126464844
1362829041485, 35.21549606323242
1362829041519, 37.30388259887695
1362829041552, 35.012298583984375
1362829041585, 33.57880401611328
1362829041619, 40.50446319580078
1362829041653, 43.39763641357422
1362829041686, 40.356178283691406
1362829041719, 41.35577392578125
1362829041752, 42.420475006103516
1362829041785, 40.85498046875
1362829041818, 41.40566635131836
1362829041851, 43.61475372314453
1362829041884, 43.1926383972168
1362829041917, 44.38496780395508
1362829041957, 46.0638313293457
1362829041993, 43.29152297973633
1362829042026, 45.350830078125
1362829042060, 48.97593688964844
1362829042093, 46.7368278503418
1362829042127, 45.19975662231445
1362829042160, 46.99903106689453
1362829042194, 49.82828140258789
1362829042227, 51.07929992675781
1362829042262, 50.90287399291992
1362829042295, 48.11848449707031
1362829042328, 45.03548049926758
1362829042361, 40.232521057128906
1362829042394, 40.25720977783203
1362829042428, 39.50625228881836
1362829042462, 38.34177017211914
1362829042498, 43.54439163208008
1362829042529, 45.13364791870117
1362829042562, 41.55120086669922
1362829042595, 40.89086151123047
1362829042629, 43.70470428466797
1362829042663, 42.91839599609375
1362829042696, 41.17657470703125
1362829042730, 41.989994049072266
1362829042763, 43.080101013183594
1362829042799, 40.42964553833008
1362829042832, 40.72315216064453
1362829042866, 42.034423828125
1362829042899, 40.893646240234375
1362829042935, 46.91757583618164
1362829042968, 51.571449279785156
1362829043001, 55.563560485839844
1362829043035, 53.17548370361328
1362829043069, 51.083824157714844
1362829043103, 50.21631622314453
1362829043147, 52.061866760253906
1362829043181, 50.47670364379883
1362829043216, 49.63792037963867
1362829043249, 53.733943939208984
1362829043283, 54.82483673095703
1362829043316, 51.75413513183594
1362829043349, 51.25633239746094
1362829043382, 46.18763732910156
1362829043415, 44.39358139038086
1362829043448, 46.817649841308594
1362829043481, 49.400001525878906
1362829043515, 52.60367965698242
1362829043560, 54.9367561340332
1362829043593, 54.80004119873047
1362829043641, 51.94894027709961
1362829043675, 48.955589294433594
1362829043708, 49.08955764770508
1362829043741, 47.38185501098633
1362829043774, 50.8533821105957
1362829043807, 54.33391571044922
1362829043840, 54.225101470947266
1362829043873, 54.26482009887695
1362829043906, 55.396915435791016
1362829043940, 56.292205810546875
1362829043974, 54.72174835205078
1362829044008, 52.07958984375
1362829044045, 50.59585952758789
1362829044075, 47.74534606933594
1362829044108, 47.77129364013672
1362829044145, 49.207313537597656
1362829044179, 48.63078308105469
1362829044212, 48.87152099609375
1362829044249, 48.81897735595703
1362829044282, 46.248939514160156
1362829044316, 45.96969223022461
1362829044349, 46.021907806396484
1362829044383, 48.00065994262695
1362829044416, 52.68510818481445
1362829044450, 54.43118667602539
1362829044483, 54.54587936401367
1362829044517, 52.720333099365234
1362829044551, 51.7586669921875
1362829044584, 50.57880783081055
1362829044617, 49.808998107910156
1362829044650, 48.89928436279297
1362829044685, 47.82008361816406
1362829044722, 47.8648681640625
1362829044754, 48.58814239501953
1362829044787, 50.08017349243164
1362829044820, 48.283355712890625
1362829044853, 45.70957946777344
1362829044887, 45.93950653076172
1362829044921, 47.525272369384766
1362829044955, 46.67179489135742
1362829044989, 45.13022994995117
1362829045022, 43.051265716552734
1362829045070, 44.072776794433594
1362829045105, 46.08402633666992
1362829045139, 47.653038024902344
1362829045172, 50.25346755981445
1362829045205, 50.25346755981445
1362829045239, 49.71587371826172
1362829045274, 45.850215911865234
1362829045307, 48.982181549072266
1362829045340, 48.86875915527344
1362829045373, 47.453678131103516
1362829045406, 47.15068817138672
1362829045439, 46.67349624633789
1362829045472, 49.36728286743164
1362829045505, 54.6381721496582
1362829045538, 53.94491958618164
1362829045571, 56.43971252441406
1362829045605, 58.61911392211914
1362829045638, 57.83884811401367
1362829045671, 59.639183044433594
1362829045704, 57.32395553588867
